Time	Open	High	Low	Close	Volume	Spread
2021-07-12 00:00:00	0.7489	0.74956	0.74478	0.74772	92783	10
2021-07-13 00:00:00	0.74773	0.75026	0.74258	0.74393	109418	10
2021-07-14 00:00:00	0.7439	0.74871	0.74306	0.74802	121350	10
2021-07-15 00:00:00	0.74802	0.74843	0.74099	0.74222	112001	9
2021-07-16 00:00:00	0.74225	0.74423	0.73917	0.7393	90002	10
2021-07-18 00:00:00	0.73991	0.74082	0.73848	0.73877	4635	64
2021-07-19 00:00:00	0.73878	0.73888	0.73213	0.73367	138932	10
2021-07-20 00:00:00	0.73366	0.73567	0.72993	0.73381	114555	10
2021-07-21 00:00:00	0.73381	0.73622	0.7289	0.73512	88904	11
2021-07-22 00:00:00	0.73511	0.7399	0.73417	0.73799	101689	11
2021-07-23 00:00:00	0.738	0.73895	0.73565	0.73624	75770	11
2021-07-25 00:00:00	0.73624	0.73721	0.73552	0.73674	2075	79
2021-07-26 00:00:00	0.73676	0.73902	0.73301	0.73835	93196	10
2021-07-27 00:00:00	0.73835	0.73883	0.73367	0.73656	108166	11
2021-07-28 00:00:00	0.73656	0.7381	0.73164	0.73764	126890	9
2021-07-29 00:00:00	0.73764	0.74131	0.73589	0.73955	85797	11
2021-07-30 00:00:00	0.73953	0.74041	0.73306	0.73415	96634	10
2021-08-01 00:00:00	0.73323	0.73457	0.73323	0.73411	2737	47
2021-08-02 00:00:00	0.73414	0.73817	0.73286	0.73598	79794	10
2021-08-03 00:00:00	0.73599	0.74079	0.73569	0.73961	92689	10
2021-08-04 00:00:00	0.73959	0.74263	0.73696	0.73818	74170	11
2021-08-05 00:00:00	0.73818	0.74155	0.73762	0.74024	68307	11
2021-08-06 00:00:00	0.74024	0.74041	0.7346	0.73518	70084	10
2021-08-08 00:00:00	0.7351	0.7357	0.73297	0.73346	6381	72
2021-08-09 00:00:00	0.73347	0.73634	0.73275	0.73294	63094	9
2021-08-10 00:00:00	0.73294	0.73556	0.73155	0.73432	58245	11
2021-08-11 00:00:00	0.73434	0.73888	0.73228	0.737	66307	10
2021-08-12 00:00:00	0.737	0.73728	0.73315	0.73406	50502	12
2021-08-13 00:00:00	0.73407	0.73809	0.73328	0.73677	43130	9
2021-08-15 00:00:00	0.73614	0.73725	0.73614	0.73648	2269	66
2021-08-16 00:00:00	0.73649	0.73672	0.73189	0.73386	53184	10
2021-08-17 00:00:00	0.73386	0.73386	0.72421	0.72548	77689	11
2021-08-18 00:00:00	0.72546	0.7269	0.72282	0.72304	75694	9
2021-08-19 00:00:00	0.72304	0.72344	0.71419	0.71458	113035	10
2021-08-20 00:00:00	0.71457	0.71559	0.71056	0.71347	85019	10
2021-08-22 00:00:00	0.71213	0.71408	0.711	0.71378	3554	46
2021-08-23 00:00:00	0.71379	0.72175	0.71379	0.72081	71585	10
2021-08-24 00:00:00	0.7208	0.72706	0.72003	0.72481	66205	10
2021-08-25 00:00:00	0.72483	0.728	0.72367	0.72759	66364	10
2021-08-26 00:00:00	0.72761	0.72792	0.72338	0.72378	75262	10
2021-08-27 00:00:00	0.72378	0.73164	0.72216	0.73089	80001	10
2021-08-29 00:00:00	0.73029	0.73157	0.73029	0.7315	2265	63
2021-08-30 00:00:00	0.73149	0.73181	0.7284	0.72894	51580	10
2021-08-31 00:00:00	0.72896	0.73409	0.72876	0.73173	86791	10
2021-09-01 00:00:00	0.73174	0.73835	0.73075	0.73654	74405	10
2021-09-02 00:00:00	0.73654	0.74091	0.73554	0.7397	73054	11
2021-09-03 00:00:00	0.73971	0.74775	0.73949	0.7447	83858	11
2021-09-05 00:00:00	0.74531	0.74544	0.74424	0.74425	3177	76
2021-09-06 00:00:00	0.74425	0.74433	0.74259	0.74358	88233	11
2021-09-07 00:00:00	0.74357	0.7468	0.73743	0.73859	97116	10
2021-09-08 00:00:00	0.73861	0.74036	0.73446	0.73607	99580	10
2021-09-09 00:00:00	0.73607	0.73938	0.73465	0.73672	103769	11
2021-09-10 00:00:00	0.73674	0.74093	0.73477	0.73512	80912	11
2021-09-12 00:00:00	0.73473	0.73678	0.73473	0.7365	2605	187
2021-09-13 00:00:00	0.73648	0.73753	0.73356	0.73652	83841	10
2021-09-14 00:00:00	0.73652	0.73729	0.73129	0.73163	101536	10
2021-09-15 00:00:00	0.73164	0.73436	0.73007	0.73408	86499	9
2021-09-16 00:00:00	0.73407	0.73468	0.72736	0.72909	84942	12
2021-09-17 00:00:00	0.72909	0.73212	0.72612	0.72613	87411	11
2021-09-19 00:00:00	0.72616	0.72668	0.72589	0.7263	2391	45
2021-09-20 00:00:00	0.7263	0.72679	0.72196	0.7259	140520	10
2021-09-21 00:00:00	0.72591	0.72826	0.72212	0.72279	107290	11
2021-09-22 00:00:00	0.72278	0.7296	0.72233	0.72318	132147	12
2021-09-23 00:00:00	0.72319	0.7315	0.72224	0.72962	99882	10
2021-09-24 00:00:00	0.72962	0.73161	0.72356	0.72577	90894	11
2021-09-26 00:00:00	0.72525	0.72678	0.72505	0.72645	2865	50
2021-09-27 00:00:00	0.72646	0.72934	0.72491	0.72799	107901	12
2021-09-28 00:00:00	0.72797	0.73106	0.7225	0.72435	138404	11
2021-09-29 00:00:00	0.72431	0.72638	0.717	0.71782	114835	10
2021-09-30 00:00:00	0.7178	0.7257	0.71766	0.72282	130987	11
2021-10-01 00:00:00	0.72282	0.7276	0.71916	0.72598	149285	10
2021-10-03 00:00:00	0.72568	0.72823	0.72563	0.72742	5918	55
2021-10-04 00:00:00	0.72741	0.73037	0.72508	0.72888	132601	10
2021-10-05 00:00:00	0.72886	0.73006	0.72484	0.72875	105674	11
2021-10-06 00:00:00	0.72874	0.72915	0.72254	0.72819	148607	11
2021-10-07 00:00:00	0.72816	0.73238	0.72701	0.73162	96536	10
2021-10-08 00:00:00	0.73159	0.73377	0.72877	0.73052	120708	11
2021-10-10 00:00:00	0.73047	0.7312	0.72917	0.72939	3911	45
2021-10-11 00:00:00	0.7294	0.73725	0.72934	0.73478	101959	11
2021-10-12 00:00:00	0.73476	0.73841	0.73318	0.73328	114017	11
2021-10-13 00:00:00	0.73329	0.7383	0.7323	0.73825	107807	11
2021-10-14 00:00:00	0.73825	0.74262	0.73714	0.74131	88796	11
2021-10-15 00:00:00	0.74131	0.74396	0.7403	0.74174	82330	11
2021-10-17 00:00:00	0.74146	0.7437	0.74125	0.74237	6267	31
2021-10-18 00:00:00	0.74238	0.74251	0.73781	0.74148	92558	11
2021-10-19 00:00:00	0.74149	0.74851	0.74144	0.74744	93725	11
2021-10-20 00:00:00	0.74743	0.75222	0.74647	0.75146	95505	10
2021-10-21 00:00:00	0.75145	0.7546	0.7458	0.74628	97224	10
2021-10-22 00:00:00	0.7463	0.75118	0.74533	0.74631	120282	10
2021-10-24 00:00:00	0.74647	0.7471	0.7462	0.74682	3178	54
2021-10-25 00:00:00	0.74679	0.75048	0.74641	0.74912	94574	11
2021-10-26 00:00:00	0.74912	0.7525	0.74888	0.75119	98771	11
2021-10-27 00:00:00	0.75119	0.75356	0.74868	0.74995	115138	12
2021-10-28 00:00:00	0.74996	0.7555	0.74793	0.75305	137179	11
2021-10-29 00:00:00	0.75305	0.75548	0.74998	0.75191	118114	11
2021-10-31 00:00:00	0.75059	0.75203	0.75059	0.75173	3162	51
2021-11-01 00:00:00	0.75172	0.75357	0.74857	0.75199	86831	11
2021-11-02 00:00:00	0.752	0.75315	0.74198	0.74354	104366	10
2021-11-03 00:00:00	0.74353	0.74691	0.74119	0.74684	122570	10
2021-11-04 00:00:00	0.74683	0.74701	0.73824	0.74078	108993	11
2021-11-05 00:00:00	0.74077	0.74117	0.73595	0.73979	121100	12
2021-11-07 00:00:00	0.73911	0.74036	0.7391	0.73947	3032	62
2021-11-08 00:00:00	0.73948	0.74307	0.73838	0.7414	73145	11
2021-11-09 00:00:00	0.74142	0.74312	0.73603	0.73754	103223	11
2021-11-10 00:00:00	0.73754	0.73929	0.73225	0.73333	121593	11
2021-11-11 00:00:00	0.73332	0.73406	0.72859	0.729	98794	12
2021-11-12 00:00:00	0.729	0.73347	0.72761	0.73282	80203	13
2021-11-14 00:00:00	0.73217	0.73359	0.73217	0.73316	2086	28
2021-11-15 00:00:00	0.73313	0.73702	0.73228	0.73447	77386	10
2021-11-16 00:00:00	0.73447	0.73676	0.72917	0.73006	96830	12
2021-11-17 00:00:00	0.73006	0.73044	0.72582	0.72676	97697	9
2021-11-18 00:00:00	0.72676	0.72926	0.72491	0.72759	82344	12
2021-11-19 00:00:00	0.72759	0.72909	0.72264	0.72298	114946	11
2021-11-21 00:00:00	0.72344	0.72352	0.72281	0.72306	2604	58
2021-11-22 00:00:00	0.72305	0.72729	0.72202	0.72268	100580	12
2021-11-23 00:00:00	0.72268	0.72359	0.72064	0.72212	109713	11
2021-11-24 00:00:00	0.72213	0.72271	0.71835	0.72011	111436	11
2021-11-25 00:00:00	0.72009	0.72088	0.71725	0.71727	83226	11
2021-11-26 00:00:00	0.71727	0.71772	0.71106	0.7113	160152	11
2021-11-28 00:00:00	0.71353	0.71446	0.71142	0.71421	5452	39
2021-11-29 00:00:00	0.71418	0.71591	0.71132	0.71449	102051	12
2021-11-30 00:00:00	0.7145	0.71702	0.70624	0.71242	194111	12
2021-12-01 00:00:00	0.71245	0.71727	0.70943	0.71068	128395	11
2021-12-02 00:00:00	0.71068	0.71192	0.70835	0.7087	141331	11
2021-12-03 00:00:00	0.70867	0.70897	0.69926	0.69951	137738	12
2021-12-05 00:00:00	0.69978	0.70199	0.69978	0.70167	3182	82
2021-12-06 00:00:00	0.70168	0.70541	0.7006	0.70483	91426	12
2021-12-07 00:00:00	0.70482	0.71239	0.70391	0.71217	91489	11
2021-12-08 00:00:00	0.7122	0.71833	0.71166	0.71682	111142	11
2021-12-09 00:00:00	0.71681	0.71864	0.71353	0.71458	74715	12
2021-12-10 00:00:00	0.71458	0.71819	0.71316	0.71671	80539	12
2021-12-12 00:00:00	0.71584	0.71718	0.71574	0.7165	3373	60
2021-12-13 00:00:00	0.71649	0.71757	0.71101	0.71306	73821	11
2021-12-14 00:00:00	0.71306	0.71351	0.70895	0.71033	76240	11
2021-12-15 00:00:00	0.71035	0.71771	0.70915	0.71659	110855	12
2021-12-16 00:00:00	0.7166	0.72233	0.7145	0.71749	118516	11
2021-12-17 00:00:00	0.71748	0.71814	0.71217	0.71217	101286	11
2021-12-19 00:00:00	0.71271	0.71323	0.71086	0.71159	3456	51
2021-12-20 00:00:00	0.7116	0.71272	0.70817	0.71088	124810	12
2021-12-21 00:00:00	0.71088	0.71557	0.70981	0.71471	67583	12
2021-12-22 00:00:00	0.7147	0.72198	0.71202	0.72115	65157	10
2021-12-23 00:00:00	0.72113	0.72513	0.71956	0.72315	61588	13
2021-12-24 00:00:00	0.72316	0.72434	0.72129	0.72159	63235	16
2021-12-26 00:00:00	0.72255	0.72373	0.72181	0.72291	1517	40
2021-12-27 00:00:00	0.72291	0.72443	0.72051	0.7235	42890	12
2021-12-28 00:00:00	0.72353	0.72634	0.72183	0.72317	41350	12
2021-12-29 00:00:00	0.72317	0.7272	0.72126	0.72578	58039	12
2021-12-30 00:00:00	0.72577	0.72753	0.7243	0.72489	52496	12
2021-12-31 00:00:00	0.72488	0.7277	0.72438	0.72641	51948	12
2022-01-02 00:00:00	0.72538	0.72749	0.72538	0.72671	1203	196
2022-01-03 00:00:00	0.72669	0.72766	0.71837	0.7195	53622	13
2022-01-04 00:00:00	0.71954	0.72483	0.71846	0.72382	68331	11
2022-01-05 00:00:00	0.72381	0.72719	0.72138	0.72201	85150	12
2022-01-06 00:00:00	0.72201	0.72205	0.71455	0.71619	96495	12
2022-01-07 00:00:00	0.71617	0.71873	0.71293	0.71776	76566	12
2022-01-09 00:00:00	0.71724	0.71841	0.71703	0.71778	2757	66
2022-01-10 00:00:00	0.71777	0.72021	0.71483	0.71794	99046	14
2022-01-11 00:00:00	0.71797	0.72141	0.71544	0.72093	87788	12
2022-01-12 00:00:00	0.72092	0.72922	0.71998	0.72813	90783	12
2022-01-13 00:00:00	0.72813	0.73138	0.72731	0.72805	83545	11
2022-01-14 00:00:00	0.72805	0.72931	0.71977	0.72094	96380	12
2022-01-16 00:00:00	0.72147	0.72234	0.7207	0.72153	2633	28
2022-01-17 00:00:00	0.72153	0.7229	0.7195	0.72108	59738	12
2022-01-18 00:00:00	0.72108	0.72274	0.71696	0.71865	112380	11
2022-01-19 00:00:00	0.71869	0.72376	0.71765	0.72155	92994	10
2022-01-20 00:00:00	0.72155	0.7276	0.72041	0.72158	95398	12
2022-01-21 00:00:00	0.72159	0.72182	0.71711	0.71721	130094	11
2022-01-23 00:00:00	0.71708	0.71872	0.71708	0.71868	4299	74
2022-01-24 00:00:00	0.71869	0.7187	0.70901	0.71533	172871	10
2022-01-25 00:00:00	0.71535	0.7176	0.71209	0.7158	176217	10
2022-01-26 00:00:00	0.71578	0.71809	0.70951	0.71208	171700	12
2022-01-27 00:00:00	0.71207	0.71209	0.70233	0.70345	190722	10
2022-01-28 00:00:00	0.70349	0.70454	0.69669	0.69917	218482	9
2022-01-30 00:00:00	0.69893	0.6997	0.69866	0.69959	4264	63
2022-01-31 00:00:00	0.69959	0.70762	0.69915	0.70675	119862	12
2022-02-01 00:00:00	0.70674	0.7139	0.70329	0.71332	136125	10
2022-02-02 00:00:00	0.71331	0.71587	0.71177	0.71201	110400	12
2022-02-03 00:00:00	0.71201	0.71678	0.71093	0.71417	153481	10
2022-02-04 00:00:00	0.71418	0.7151	0.70512	0.70724	142096	12
2022-02-06 00:00:00	0.70764	0.70854	0.70746	0.70791	3517	36
2022-02-07 00:00:00	0.70794	0.71299	0.70648	0.71265	119973	10
2022-02-08 00:00:00	0.71267	0.7147	0.71062	0.71446	106248	11
2022-02-09 00:00:00	0.71446	0.71941	0.71413	0.71765	85706	10
2022-02-10 00:00:00	0.71767	0.72483	0.71467	0.71609	153474	12
2022-02-11 00:00:00	0.7161	0.71848	0.71081	0.71318	200497	9
2022-02-13 00:00:00	0.7126	0.71499	0.71254	0.71439	6320	60
2022-02-14 00:00:00	0.71436	0.71461	0.70857	0.71314	212252	11
2022-02-15 00:00:00	0.71313	0.71561	0.71012	0.71477	141044	11
2022-02-16 00:00:00	0.71475	0.72075	0.7143	0.7192	137343	12
2022-02-17 00:00:00	0.71919	0.72171	0.7149	0.71866	187711	12
2022-02-18 00:00:00	0.71865	0.72275	0.71643	0.71711	156777	11
2022-02-20 00:00:00	0.71694	0.7178	0.71664	0.71712	4141	41
2022-02-21 00:00:00	0.71715	0.72223	0.71669	0.71834	158846	12
2022-02-22 00:00:00	0.71836	0.72331	0.71802	0.72261	189566	13
2022-02-23 00:00:00	0.7226	0.72835	0.72182	0.72271	140943	13
2022-02-24 00:00:00	0.7227	0.72287	0.70942	0.71596	345354	12
2022-02-25 00:00:00	0.71597	0.72373	0.71392	0.72333	230486	12
2022-02-27 00:00:00	0.71584	0.71898	0.71568	0.7185	12661	61
2022-02-28 00:00:00	0.71848	0.72671	0.7167	0.72582	227744	16
2022-03-01 00:00:00	0.72583	0.72893	0.72376	0.72605	184962	12
2022-03-02 00:00:00	0.72605	0.73062	0.72429	0.72925	203368	12
2022-03-03 00:00:00	0.72925	0.73472	0.72757	0.73354	163652	13
2022-03-04 00:00:00	0.73352	0.73801	0.73	0.737	198795	12
2022-03-06 00:00:00	0.73732	0.73945	0.73541	0.73935	8662	32
2022-03-07 00:00:00	0.73934	0.74408	0.73094	0.73286	256056	13
2022-03-08 00:00:00	0.73288	0.73476	0.72448	0.72669	247000	12
2022-03-09 00:00:00	0.72671	0.73369	0.72662	0.73162	168105	14
2022-03-10 00:00:00	0.73163	0.73671	0.7287	0.73649	172906	11
2022-03-11 00:00:00	0.73653	0.73661	0.72818	0.72901	163268	13
2022-03-13 00:00:00	0.72878	0.72983	0.72805	0.7296	4885	65
2022-03-14 00:00:00	0.72961	0.72966	0.71858	0.71979	140215	11
2022-03-15 00:00:00	0.71979	0.72269	0.71647	0.71894	139866	13
2022-03-16 00:00:00	0.71894	0.72965	0.71801	0.72879	168806	11
2022-03-17 00:00:00	0.72879	0.73927	0.72829	0.73807	158191	12
2022-03-18 00:00:00	0.73808	0.74174	0.73602	0.74128	111934	10
2022-03-20 00:00:00	0.74034	0.74137	0.73995	0.74092	4377	57
2022-03-21 00:00:00	0.74093	0.74243	0.73733	0.73952	120675	12
2022-03-22 00:00:00	0.73951	0.74765	0.73751	0.74616	115194	12
2022-03-23 00:00:00	0.74615	0.75067	0.74497	0.74984	108229	11
2022-03-24 00:00:00	0.74985	0.75272	0.74659	0.75096	121302	11
2022-03-25 00:00:00	0.75098	0.75363	0.74945	0.75123	129384	11
2022-03-27 00:00:00	0.74998	0.7521	0.74954	0.75169	4536	67
2022-03-28 00:00:00	0.75166	0.75395	0.74662	0.74963	143159	11
2022-03-29 00:00:00	0.74963	0.7524	0.74555	0.75139	160213	13
2022-03-30 00:00:00	0.75139	0.75359	0.74935	0.75009	131115	11
2022-03-31 00:00:00	0.75009	0.75252	0.74701	0.74911	131054	12
2022-04-01 00:00:00	0.74911	0.75241	0.74721	0.74973	111461	11
2022-04-03 00:00:00	0.74873	0.74948	0.74737	0.7485	2785	79
2022-04-04 00:00:00	0.74851	0.75559	0.74825	0.75427	98267	12
2022-04-05 00:00:00	0.75426	0.76607	0.75355	0.75848	125546	11
2022-04-06 00:00:00	0.75846	0.75927	0.74855	0.75041	139898	11
2022-04-07 00:00:00	0.7504	0.7513	0.74663	0.74775	122812	11
2022-04-08 00:00:00	0.74774	0.74922	0.74259	0.74577	105267	11
2022-04-10 00:00:00	0.74548	0.74652	0.74447	0.7445	3726	55
2022-04-11 00:00:00	0.74449	0.74601	0.74114	0.74141	118349	11
2022-04-12 00:00:00	0.74141	0.74929	0.73992	0.74532	135368	11
2022-04-13 00:00:00	0.74532	0.74742	0.73913	0.74495	141733	11
2022-04-14 00:00:00	0.74498	0.74679	0.73969	0.74072	136919	12
2022-04-15 00:00:00	0.74071	0.74125	0.73892	0.73898	61857	18
2022-04-17 00:00:00	0.73899	0.7403	0.73831	0.73958	4609	72
2022-04-18 00:00:00	0.73959	0.73967	0.73423	0.73564	90190	12
2022-04-19 00:00:00	0.73561	0.73996	0.73446	0.73928	122115	11
2022-04-20 00:00:00	0.73929	0.74571	0.73724	0.74435	124283	13
2022-04-21 00:00:00	0.74435	0.74577	0.73589	0.73597	129447	11
2022-04-22 00:00:00	0.736	0.73687	0.72342	0.72352	147793	11
2022-04-24 00:00:00	0.72498	0.72501	0.72315	0.72316	6577	59
2022-04-25 00:00:00	0.72317	0.7233	0.71346	0.71761	223233	13
2022-04-26 00:00:00	0.71761	0.72282	0.7118	0.7141	175891	12
2022-04-27 00:00:00	0.71412	0.71901	0.71009	0.71211	180731	12
2022-04-28 00:00:00	0.71211	0.71616	0.70544	0.71087	205010	11
2022-04-29 00:00:00	0.71092	0.71794	0.70571	0.70581	167138	12
2022-05-01 00:00:00	0.70682	0.70752	0.70595	0.70624	9713	61
2022-05-02 00:00:00	0.70625	0.70815	0.70294	0.70503	138088	12
2022-05-03 00:00:00	0.70503	0.71472	0.70503	0.71004	164880	13
2022-05-04 00:00:00	0.71003	0.72648	0.70882	0.72509	187370	12
2022-05-05 00:00:00	0.72509	0.72657	0.70768	0.71187	233032	12
2022-05-06 00:00:00	0.71189	0.71347	0.70579	0.7071	265235	13
2022-05-08 00:00:00	0.70624	0.70704	0.70419	0.70441	11874	137
2022-05-09 00:00:00	0.70441	0.70458	0.69429	0.69531	234631	12
2022-05-10 00:00:00	0.6953	0.69857	0.69102	0.69321	285553	13
2022-05-11 00:00:00	0.6932	0.70532	0.69256	0.69258	251526	12
2022-05-12 00:00:00	0.69258	0.69526	0.68284	0.68679	293462	13
2022-05-13 00:00:00	0.68679	0.69405	0.68625	0.69356	174926	12
2022-05-15 00:00:00	0.69174	0.69527	0.69174	0.69469	5830	181
2022-05-16 00:00:00	0.69467	0.6982	0.68718	0.69723	179231	12
2022-05-17 00:00:00	0.69722	0.704	0.69713	0.70296	177841	13
2022-05-18 00:00:00	0.70293	0.70461	0.69491	0.69575	161870	12
2022-05-19 00:00:00	0.69576	0.70722	0.69531	0.70411	243249	14
2022-05-20 00:00:00	0.70411	0.7073	0.70016	0.70381	181500	13
2022-05-22 00:00:00	0.70465	0.70688	0.7039	0.70609	7745	161
2022-05-23 00:00:00	0.70608	0.71265	0.70581	0.70858	170238	12
2022-05-24 00:00:00	0.70858	0.71186	0.70565	0.71008	173281	11
2022-05-25 00:00:00	0.71006	0.71184	0.70351	0.70889	183735	12
2022-05-26 00:00:00	0.70888	0.71092	0.70567	0.70976	141304	13
2022-05-27 00:00:00	0.70977	0.71665	0.70888	0.7157	131020	13
2022-05-29 00:00:00	0.71575	0.71651	0.71446	0.71578	5407	50
2022-05-30 00:00:00	0.71579	0.71994	0.71565	0.71936	107096	12
2022-05-31 00:00:00	0.71937	0.7203	0.71492	0.7182	160263	13
2022-06-01 00:00:00	0.71822	0.72298	0.71552	0.71707	154808	12
2022-06-02 00:00:00	0.71707	0.72701	0.71403	0.72645	129025	12
2022-06-03 00:00:00	0.72645	0.72826	0.72011	0.72034	129543	13
2022-06-05 00:00:00	0.72115	0.72158	0.71999	0.72002	5241	59
2022-06-06 00:00:00	0.72003	0.72313	0.71801	0.71859	108089	12
2022-06-07 00:00:00	0.71858	0.72461	0.71566	0.72207	158023	12
2022-06-08 00:00:00	0.72205	0.72337	0.7175	0.71858	141805	11
2022-06-09 00:00:00	0.71859	0.71938	0.7093	0.70971	163651	11
2022-06-10 00:00:00	0.7097	0.71375	0.70369	0.7044	192315	12
2022-06-12 00:00:00	0.70352	0.70446	0.70148	0.70192	8432	47
2022-06-13 00:00:00	0.70192	0.70337	0.69107	0.69401	224928	11
2022-06-14 00:00:00	0.694	0.69699	0.685	0.68868	244140	13
2022-06-15 00:00:00	0.6887	0.70238	0.68852	0.70172	264526	12
2022-06-16 00:00:00	0.70171	0.70685	0.6943	0.70395	255479	12
2022-06-17 00:00:00	0.70395	0.70423	0.6897	0.69322	216139	13
2022-06-19 00:00:00	0.6915	0.69566	0.6915	0.69504	8124	122
2022-06-20 00:00:00	0.69501	0.69954	0.69262	0.69676	151393	12
2022-06-21 00:00:00	0.69674	0.69933	0.69342	0.6959	171185	14
2022-06-22 00:00:00	0.69592	0.6961	0.68809	0.69045	184057	13
2022-06-23 00:00:00	0.69046	0.69258	0.68687	0.69021	201294	13
2022-06-24 00:00:00	0.6902	0.69573	0.68881	0.69402	161084	12
2022-06-26 00:00:00	0.69415	0.69584	0.69365	0.69438	7266	55
2022-06-27 00:00:00	0.69433	0.69482	0.69066	0.69204	195023	12
2022-06-28 00:00:00	0.69203	0.69641	0.69022	0.69027	214228	12
2022-06-29 00:00:00	0.69028	0.69195	0.68611	0.68776	220663	12
2022-06-30 00:00:00	0.68774	0.69188	0.68529	0.68973	210900	12
2022-07-01 00:00:00	0.68971	0.69027	0.67634	0.68105	222660	13
2022-07-03 00:00:00	0.68038	0.68248	0.68038	0.68127	9325	181
2022-07-04 00:00:00	0.68126	0.68882	0.67931	0.68707	138673	11
2022-07-05 00:00:00	0.68706	0.68943	0.67612	0.67933	228589	12
2022-07-06 00:00:00	0.67932	0.68256	0.67614	0.67814	245753	13
2022-07-07 00:00:00	0.67813	0.685	0.67639	0.6847	180841	13
2022-07-08 00:00:00	0.68472	0.68738	0.67911	0.68538	197062	14
2022-07-10 00:00:00	0.68404	0.6854	0.68356	0.68444	8047	69
2022-07-11 00:00:00	0.6845	0.68453	0.67141	0.67398	197866	14
2022-07-12 00:00:00	0.67399	0.67784	0.67104	0.67453	218841	13
2022-07-13 00:00:00	0.67452	0.68029	0.67251	0.67319	278747	12
2022-07-14 00:00:00	0.67319	0.67874	0.6681	0.67557	340840	12
2022-07-15 00:00:00	0.67555	0.68058	0.67186	0.67887	245669	12
2022-07-17 00:00:00	0.67847	0.68135	0.67838	0.68128	9906	74
2022-07-18 00:00:00	0.68127	0.6854	0.67926	0.68091	194024	12
2022-07-19 00:00:00	0.68092	0.6912	0.68019	0.68948	219464	13
2022-07-20 00:00:00	0.68948	0.69297	0.68726	0.68835	200710	14
2022-07-21 00:00:00	0.68833	0.69378	0.68585	0.69216	228968	12
2022-07-22 00:00:00	0.69214	0.69769	0.68927	0.69227	224183	12
2022-07-24 00:00:00	0.69217	0.69264	0.69027	0.69031	8416	81
2022-07-25 00:00:00	0.69032	0.69647	0.68782	0.69497	188329	12
2022-07-26 00:00:00	0.69501	0.69826	0.69216	0.69447	167637	13
2022-07-27 00:00:00	0.69447	0.70117	0.69114	0.69933	188739	13
2022-07-28 00:00:00	0.6993	0.70134	0.69544	0.6997	212646	11
2022-07-29 00:00:00	0.69973	0.70312	0.69105	0.69881	209593	13
2022-07-31 00:00:00	0.69697	0.69866	0.69671	0.697	11340	190
2022-08-01 00:00:00	0.697	0.70466	0.69676	0.70234	218613	15
2022-08-02 00:00:00	0.70235	0.70316	0.68878	0.68897	342699	14
2022-08-03 00:00:00	0.68903	0.6955	0.68857	0.6937	253559	14
2022-08-04 00:00:00	0.6937	0.69893	0.69344	0.69591	230420	14
2022-08-05 00:00:00	0.69593	0.69742	0.68689	0.69111	226064	15
2022-08-07 00:00:00	0.68913	0.69107	0.68913	0.69024	10508	238
2022-08-08 00:00:00	0.69024	0.70087	0.68974	0.6988	170179	14
2022-08-09 00:00:00	0.6988	0.69942	0.6953	0.69537	147147	15
2022-08-10 00:00:00	0.69536	0.71085	0.69461	0.70812	217784	15
2022-08-11 00:00:00	0.7081	0.71363	0.70625	0.71008	207097	13
2022-08-12 00:00:00	0.7101	0.71278	0.70842	0.71201	165212	15
2022-08-14 00:00:00	0.71129	0.71242	0.71055	0.71148	8177	86
2022-08-15 00:00:00	0.7115	0.71246	0.70105	0.70183	171916	14
2022-08-16 00:00:00	0.70183	0.70395	0.69905	0.70189	181972	14
2022-08-17 00:00:00	0.70188	0.70258	0.69104	0.69305	238307	13
2022-08-18 00:00:00	0.69305	0.69694	0.68984	0.69106	222924	15
2022-08-19 00:00:00	0.6911	0.69191	0.68585	0.68712	179550	15
2022-08-21 00:00:00	0.6869	0.68775	0.68607	0.68763	10822	65
2022-08-22 00:00:00	0.68764	0.69283	0.68617	0.68775	197579	15
2022-08-23 00:00:00	0.68775	0.69628	0.68555	0.69205	242877	15
2022-08-24 00:00:00	0.69205	0.69283	0.68784	0.69049	198455	14
2022-08-25 00:00:00	0.69049	0.69907	0.69017	0.69613	212607	13
2022-08-26 00:00:00	0.69614	0.70084	0.68877	0.68892	252785	15
2022-08-28 00:00:00	0.68781	0.68852	0.68596	0.6864	14030	66
2022-08-29 00:00:00	0.68641	0.69255	0.68403	0.69067	270009	13
2022-08-30 00:00:00	0.69069	0.69556	0.6845	0.68536	280869	14
2022-08-31 00:00:00	0.68536	0.69036	0.68254	0.68273	315418	15
2022-09-01 00:00:00	0.68272	0.68452	0.67706	0.67944	315814	13
2022-09-02 00:00:00	0.67943	0.68543	0.67788	0.68165	269994	14
2022-09-04 00:00:00	0.67773	0.67977	0.67757	0.67885	12343	59
2022-09-05 00:00:00	0.67885	0.68146	0.67722	0.68104	164750	13
2022-09-06 00:00:00	0.68104	0.68317	0.67245	0.67272	281139	14
2022-09-07 00:00:00	0.67276	0.67732	0.66985	0.67517	264891	14
2022-09-08 00:00:00	0.67519	0.67654	0.67124	0.6764	306608	14
2022-09-09 00:00:00	0.67638	0.68768	0.67616	0.68385	254073	14
2022-09-11 00:00:00	0.68273	0.685	0.68208	0.68449	11401	61
2022-09-12 00:00:00	0.6845	0.68991	0.68236	0.68922	207525	13
2022-09-13 00:00:00	0.68923	0.69155	0.67246	0.674	257246	14
